,label,area,centroid-0,centroid-1,major_axis_length,minor_axis_length,orientation,perimeter,max_intensity-0,max_intensity-1,max_intensity-2,mean_intensity-0,mean_intensity-1,mean_intensity-2,min_intensity-0,min_intensity-1,min_intensity-2
129,130,24.125030916207884,264.3700159489633,1250.6367623604465,5.969099712097043,5.51096764654296,-0.36370401383175444,19.851820608914256,193.0,211.0,231.0,83.99800637958533,94.78189792663477,105.01515151515152,0.0,0.0,0.0
130,131,21.951084749117378,268.0929009640666,982.1739702015776,5.791606620631513,4.9115363965044265,1.5614868772484845,17.90012436169852,255.0,255.0,248.0,175.1660823838738,176.71560035056967,167.08764241893076,1.0,1.0,1.0
131,132,9.898188521841272,276.8581146744412,525.44120505345,4.070783025107818,3.3501930557422246,-0.6682301257577811,12.681096955304204,195.0,213.0,217.0,63.792031098153544,70.00485908649173,69.38969873663751,0.0,0.0,0.0
132,133,31.060496343076256,279.8058222359864,379.7277794982967,6.604588200206133,6.051567550652633,-0.16774582986426895,21.076348009290736,190.0,206.0,227.0,102.68751935583772,99.90213688448436,114.42551873645091,0.0,0.0,0.0
133,134,8.234061588625975,289.0502336448598,321.23130841121497,4.313122791619687,2.510767737011003,0.6618230821933445,11.767630056619938,189.0,206.0,214.0,57.424065420560744,63.68691588785047,66.23598130841121,0.0,0.0,0.0
134,135,14.755900089897484,287.3474576271187,902.996740547588,4.539880292490128,4.150201268921245,0.4500677818108727,14.192887222308235,222.0,231.0,230.0,107.28357235984355,112.49804432855281,111.64732724902217,0.0,0.0,0.0
135,136,3.9631231010676427,289.84223300970876,872.504854368932,2.4523616413004503,2.254190061394388,1.2581063672852875,8.046452585361184,95.0,101.0,101.0,6.713592233009709,14.201456310679612,21.62378640776699,0.0,0.0,0.0
136,137,11.9663231498256,293.9405144694534,1032.2041800643087,5.1669062655487785,3.4336377115984003,1.3521133505390721,15.71861782118074,152.0,162.0,184.0,29.2467845659164,40.54421221864952,52.201768488745984,0.0,0.0,0.0
137,138,38.51540023464767,313.88786213786216,1146.4695304695306,8.586433854697802,6.180604236943026,0.7591241945062416,26.323256079422,255.0,255.0,254.0,101.91683316683317,108.24575424575424,110.18606393606393,0.0,0.0,0.0
138,139,34.100173284671826,307.9672778561354,703.610437235543,7.281534202099082,6.001074426383762,1.306977962461837,21.928279305977203,255.0,255.0,245.0,145.76897038081805,144.9018335684062,135.35627644569817,0.0,0.0,0.0
139,140,15.12143086135518,315.8460559796438,530.0712468193384,6.688413396279966,3.0846901562294673,-0.8524733948683765,16.87583534503552,225.0,215.0,210.0,129.87468193384223,117.69402035623409,94.51908396946565,0.0,0.0,0.0
140,141,6.262119268919989,321.64516129032256,406.50076804915517,3.6616595282353757,2.7279743051652816,0.2581927365182093,13.810433815422035,106.0,117.0,125.0,17.407066052227343,26.316436251920123,32.74039938556068,0.0,0.0,0.0
141,142,9.686565443628922,330.07050645481627,378.8043694141013,3.8653501321599784,3.204404670584562,0.5860759393266458,11.523879431449425,233.0,255.0,255.0,59.29592850049652,75.31479642502482,87.5630585898709,0.0,0.0,0.0
142,143,53.18472724709465,335.32031108699584,631.1186471332971,8.838697789142266,7.6946089435577525,-0.8678629531370113,27.482164849128395,224.0,233.0,250.0,72.41363718574787,92.01754385964912,112.67950804847169,0.0,0.0,0.0
143,144,13.168727003304861,339.6698319941563,196.77063550036522,4.728103527064851,3.7286767133903846,-0.38411399843822125,14.230625189241367,244.0,239.0,238.0,126.34696859021183,125.35062089116143,124.56026296566837,0.0,0.0,0.0
144,145,108.88969297108183,341.47234982332157,113.35070671378092,12.996595354252907,10.705012358039113,1.4358004990684903,39.37455735559554,255.0,255.0,255.0,118.07234982332156,135.51174911660777,152.66740282685512,0.0,0.0,0.0
145,146,18.218823187917753,321.14994720168954,1264.9197465681098,7.0363764711891355,3.830396647115374,0.10848353221413196,19.952785423696806,213.0,212.0,223.0,109.92502639915523,109.85533262935586,115.39862724392819,0.0,0.0,0.0
146,147,77.3289966249582,350.77360368205,865.4981962930713,10.991749882580562,8.98208992805683,0.26261835379174336,32.96874051575788,255.0,255.0,255.0,128.02786416220923,141.57967408881703,142.94962059957706,0.0,0.0,0.0
147,148,48.13463106248175,360.2152278177458,939.2226219024781,10.394792700548031,6.129595620332405,0.45196221648265306,28.778085154698854,230.0,236.0,236.0,120.11410871302958,126.34752198241407,124.67565947242207,0.0,0.0,0.0
148,149,107.39871219276755,353.1965965069413,1067.4253470667263,13.08127850597541,10.462868888428869,-1.2576741596983352,39.04378224751095,255.0,255.0,251.0,209.93372145096282,204.04558889386476,186.10067174205105,40.0,35.0,27.0
149,150,13.072534695026519,356.9955849889625,688.9727740986019,4.266374137888698,3.94066759652707,0.26243648394774693,13.566683190251526,163.0,182.0,204.0,47.141280353200884,55.49448123620309,63.88005886681383,0.0,0.0,0.0
150,151,33.648069435763624,362.35591766723843,436.3127501429388,6.729892684800923,6.394210605182715,0.33091621484228023,21.664814074414313,255.0,254.0,235.0,213.75385934819897,197.27958833619212,172.2572898799314,0.0,0.0,0.0
151,152,93.18148902922877,373.7709301125219,1217.7670073294105,11.563354597076511,10.275676921479674,1.0955616953010616,35.996404078438225,255.0,255.0,237.0,211.33477856921647,195.78414369773924,168.9298028285331,53.0,37.0,23.0
152,153,59.369892669391966,389.75680492546985,29.723428386260533,11.060149039207612,7.187606154024814,0.1223422025488131,31.405271949952247,255.0,253.0,232.0,196.83684381075827,172.64695398574207,146.6851911860013,0.0,0.0,0.0
153,154,8.0993923570363,394.19596199524943,176.2042755344418,3.7657819852771577,2.9486237858488504,-0.04529332517846917,11.442629223059253,243.0,249.0,255.0,155.09501187648456,165.39904988123516,165.42992874109262,0.0,0.0,0.0
154,155,11.639269301679242,405.8165289256198,983.7479338842975,5.384702462806269,2.8469817584076824,-0.05209970117470765,14.436637847478751,72.0,93.0,116.0,15.459504132231405,25.10330578512397,34.630578512396696,0.0,0.0,0.0
155,156,23.894169376339864,406.7906602254428,1154.4714170692432,8.935183100354923,3.902452555131431,0.07239575051144234,22.33044731925578,255.0,250.0,230.0,105.05515297906602,91.57809983896941,75.59017713365539,0.0,0.0,0.0
156,157,23.470923219915164,428.0139344262295,936.3655737704918,7.03588179497663,4.310692228851145,-1.167820322931225,19.201818941792883,130.0,163.0,194.0,36.84959016393443,52.83196721311475,65.75286885245902,0.0,0.0,0.0
157,158,51.98232339361539,435.47464840858623,128.80699481865284,8.861861729537209,7.485713706150042,-0.8851467796276375,26.931436750937948,255.0,255.0,255.0,175.780162842339,172.71299037749816,161.47298297557364,0.0,0.0,0.0
