,area,centroid-0,centroid-1,perimeter,orientation,major_axis_length,minor_axis_length,max_intensity-0,min_intensity-0,mean_intensity-0,max_intensity-1,min_intensity-1,mean_intensity-1,max_intensity-2,min_intensity-2,mean_intensity-2
325,0.00010568129410638613,568.6110196239879,1114.3209139563608,0.04887352237968502,1.2483906301297696,0.01928094151074827,0.007894672932010986,140.0,0.0,57.562139917695475,149.0,0.0,60.28230452674897,156.0,0.0,60.31687242798354
326,0.00014388144899539682,575.9055286765447,961.0793014817054,0.047217114211794274,0.5740481150790517,0.014226360426454086,0.013376575762032418,130.0,0.0,56.79034229828851,140.0,0.0,62.60146699266504,167.0,0.0,81.89853300733496
327,0.00012099616258125147,604.0189380318831,31.99658396260338,0.05629876511574815,0.01115469450769327,0.022208214826762572,0.00904634179001736,188.0,0.0,67.71802325581395,223.0,0.0,85.90625,251.0,0.0,109.32776162790698
328,8.088164913288259e-05,599.4464766003227,1040.725748610364,0.04032763366332005,-1.3061513596913246,0.013866399936575922,0.00805830883492958,83.0,0.0,31.770474137931036,104.0,0.0,44.92995689655172,131.0,2.0,58.463362068965516
329,0.00017277085998207463,601.9637790648871,1099.5270292957273,0.054570781523928344,0.8974130030294947,0.019015259785042284,0.012206657250852708,172.0,0.0,61.5387734414597,181.0,0.0,69.59249873289407,188.0,0.0,75.48048656867714
330,4.894666771086224e-05,604.7705925925926,698.7867407407407,0.03303326137383393,1.2708562993144386,0.012668933903712543,0.005493739570799651,142.0,0.0,40.266304347826086,156.0,0.0,49.97826086956522,170.0,0.0,55.79710144927536
331,0.00029659505225328707,640.6887071536844,270.9846340032272,0.07203780318634624,0.02798181856807351,0.024536608497486945,0.016509523806387764,255.0,0.0,136.37944199706314,255.0,0.0,131.08575624082232,255.0,0.0,129.39324522760646
332,7.861922538091384e-05,618.4156520937097,1182.0759546209185,0.04007097947892804,1.3654223892849762,0.014826259104104584,0.007570953968713852,154.0,0.0,27.699666295884317,159.0,1.0,38.61512791991101,163.0,3.0,46.354838709677416
333,6.295629171343792e-05,632.2834024418337,389.48773324118866,0.03460072700775276,-0.5020304314777109,0.013476326277615375,0.006154874695172192,141.0,0.0,45.322625698324025,165.0,0.0,49.15642458100559,189.0,0.0,50.30865921787709
334,0.00031008257846694686,647.0051564473131,418.82810673027456,0.08172170499305607,-0.6208735219113084,0.030626632414360155,0.013459628812445524,174.0,0.0,57.23107233323952,195.0,0.0,73.02139037433155,221.0,0.0,89.17703349282297
335,5.555990637046319e-05,651.8087966588358,459.0771339075959,0.033450433516126914,0.5923612662495341,0.01149582841411311,0.007044743697009051,252.0,0.0,126.1091492776886,234.0,0.0,110.99036918138042,234.0,0.0,97.0
336,0.00011481800541241375,650.2544524441076,46.27270430718706,0.04620997156802639,-0.6070286345698397,0.016402508780801666,0.00941619733569355,255.0,0.0,124.8234398782344,249.0,0.0,120.52739726027397,249.0,0.0,117.1986301369863
337,0.0004417382375718972,673.6723382251552,680.3676992022063,0.09582170200580634,0.24059826379591148,0.03801307568656982,0.016130672825930947,224.0,0.0,101.46255942947703,224.0,0.0,102.01822503961965,223.0,0.0,102.91303486529318
