,label,area,centroid-0,centroid-1,major_axis_length,minor_axis_length,orientation,perimeter,max_intensity-0,max_intensity-1,max_intensity-2,mean_intensity-0,mean_intensity-1,mean_intensity-2,min_intensity-0,min_intensity-1,min_intensity-2
159,160,1.6670171138818337,943.1340471092077,1613.3438972162742,2.1558737689929117,1.0685363837525474,-1.2879288364664576,5.728882673234911,208.0,205.0,200.0,113.17987152034262,111.07880085653105,105.35588865096359,0.0,0.0,0.0
160,161,17.942387197463916,953.7732373070189,1256.4091994270252,5.0421836067766,4.615148384517198,0.9492695858538831,16.230772338211015,255.0,255.0,255.0,206.50254655419386,206.43303358268344,203.44079261499283,30.0,31.0,35.0
161,162,1.5306572557441762,992.8008395522388,1839.7061567164178,1.7790979555391866,1.2681140446773942,-1.424721075673758,6.264219976337905,161.0,161.0,159.0,85.70242537313433,85.29850746268657,84.36660447761194,1.0,0.0,0.0
162,163,3.263355557838913,1007.3861299496828,1786.4373222489608,2.812247444487769,1.6673066391064155,0.07998474331906988,8.08509937242995,224.0,225.0,220.0,123.6565302997156,123.05359877488515,119.17698534237584,1.0,0.0,0.0
163,164,7.0778619558991425,990.1444422029454,1658.9130522493444,4.6854398055602475,2.407251897103857,1.3949400268889358,13.263779430049063,255.0,253.0,243.0,184.37552955416584,182.68367964494655,175.43655436756103,5.0,2.0,0.0
164,165,4.615531323874113,996.2092807424594,1964.2719257540602,2.7410837949185316,2.4363534439188483,-0.570230502580754,9.398933949335145,255.0,255.0,253.0,221.7678267594741,218.97989172467132,211.3506573859242,39.0,37.0,40.0
165,166,20.587482874950936,1003.216353989666,1090.8437077365884,5.516796929971212,4.902526645176485,1.4719459049282952,17.893206316447525,255.0,255.0,255.0,196.92828657627354,195.99309914346154,188.543329749974,16.0,15.0,13.0
166,167,3.386864748717524,1033.2392495784147,109.26559865092749,2.2031933664405283,1.9650677411609807,1.041554999763668,6.900277437130756,226.0,222.0,211.0,102.68950252951096,100.11698988195616,95.49831365935918,0.0,0.0,0.0
167,168,7.642577389338342,1046.0902382064455,458.99551611396544,3.7194162646980438,2.650512055925798,0.8493219255625606,10.685914183433646,255.0,255.0,255.0,128.5324614666044,131.74469873890706,134.99635684259692,0.0,0.0,0.0
168,169,6.1861684333131,1016.8291979226774,534.3053664166185,4.344473303930199,1.90739677506211,0.8737078028039645,10.959591324648823,255.0,255.0,254.0,152.07836122331219,152.0602423542989,147.74287362954414,0.0,0.0,0.0
169,170,18.561361003774643,1061.237662987038,1536.726604869418,6.3216278688373535,3.8351734186074835,-1.310188034737178,17.357245366758924,255.0,255.0,255.0,171.72825877918382,172.76464479403054,169.54452094311318,3.0,4.0,0.0
170,171,21.22787446002674,1073.0744602138966,705.929810990785,6.021347759979126,4.519032281882363,0.3521704265665106,17.800407511728384,255.0,255.0,255.0,198.69755162440305,199.1961391000202,197.98782538508104,2.0,1.0,0.0
171,172,17.677520666735795,1058.2481725293808,900.3566495698881,5.537110596643433,4.128671060952178,0.7149362493822589,16.426650937091146,255.0,255.0,251.0,174.22648519849764,172.82633980856994,168.6935907273535,3.0,2.0,0.0
172,173,7.920294587325508,1064.5759870200109,1372.82513070128,4.169850487260769,2.421785619626588,0.6480156682500151,11.097772612396748,255.0,255.0,246.0,148.20975301965026,146.93257616729764,142.1537768162971,21.0,22.0,22.0
173,174,5.309467355862611,1029.219712249563,1723.6813231141589,4.804537596662682,1.840853378426469,-0.4432138545394681,12.129873745244756,255.0,255.0,254.0,175.81780287750436,176.2412263009278,173.16391017883555,2.0,2.0,2.0
174,175,18.030200090400733,1100.9343892298555,1901.092734112057,5.61966640323234,4.16025225947306,0.6464706741308563,16.61021470786785,255.0,255.0,253.0,201.1967531181944,198.2963373589388,190.9885567214413,4.0,0.0,0.0
175,176,5.734967227328809,1105.2926677455496,1774.9599153491847,3.9161134049484403,2.622055209388794,1.0897000903257288,12.355482969150486,255.0,255.0,246.0,161.74430474293538,158.9662641603386,152.7909871778912,3.0,2.0,0.0
176,177,10.372630255926836,1101.282056576502,60.57099593915617,4.909170462747189,2.8411278511104974,0.7052731246115642,14.508686261985066,250.0,250.0,250.0,164.77025259825177,162.32472985064354,159.64216394796614,3.0,0.0,0.0
177,178,4.444189093753496,1114.2562248995985,1036.1820080321286,3.105398374095918,2.154556229873662,-1.2495763401366915,10.553103764247059,184.0,185.0,179.0,85.59277108433734,84.61558232931726,80.72353413654618,0.0,0.0,0.0
178,179,17.25130686931076,1130.8739447111404,1229.1882552557524,5.648884445125832,4.044253075189831,-0.13539855321629757,17.858104822860593,250.0,254.0,255.0,122.36413673232909,126.2760718424102,127.8571842410197,0.0,0.0,0.0
179,180,6.223292583172567,1131.4441895147413,1619.3322243891248,3.6066076045102213,2.2460763500363194,-1.2095739023044056,10.145043112864542,251.0,255.0,254.0,134.9966731673741,134.6172995296547,131.27073534472868,0.0,0.0,0.0
180,181,11.579165126359511,1157.509772489056,585.8383377520192,4.592403976176803,3.288629152775378,-0.023628063847505917,13.615878760184897,255.0,255.0,251.0,173.2637030643073,168.6564523090203,161.57648437018312,0.0,0.0,0.0
181,182,7.209224332324949,1157.1967716379481,1109.8677956030897,3.5517924908128498,2.6655621940763328,-0.5535644250188889,10.850489066307423,255.0,255.0,252.0,166.5088136264607,162.71647851059615,156.11002178649238,1.0,0.0,0.0
182,183,1.5863434805333765,1164.1840684068407,138.49594959495948,1.769204064175895,1.2556502718003872,0.535339872118758,5.164764189501461,255.0,255.0,255.0,198.96579657965796,199.87533753375337,199.43519351935194,0.0,0.0,4.0
183,184,10.134178985675645,1180.675167312434,1374.8090172595985,4.623296546446604,2.9923063865999446,1.2154481802028307,13.690340272620196,255.0,255.0,255.0,189.85966889749912,189.8891158858753,185.6071151814019,14.0,0.0,0.0
184,185,3.293340448110021,1159.7671797095165,1462.1606329937133,2.970716926926306,1.6931588316498878,0.4759975868634268,8.790084578191994,179.0,181.0,178.0,89.59982657706482,92.44287882072405,93.9412529807067,0.0,1.0,0.0
185,186,21.859698933596516,1251.945099448055,977.5058297135765,6.127798062836058,4.574530292399618,-0.3104299481886926,17.864588034721844,255.0,255.0,254.0,180.18900029393515,175.8174009601881,170.7970214572651,5.0,5.0,7.0
186,187,4.010836036740104,1195.7098611605554,1547.2050551797793,2.718582342096418,1.9918201923431724,0.04935572743544819,8.232449306319797,233.0,232.0,227.0,108.01423994304022,108.39729441082235,104.90459238163048,0.0,0.0,0.0
187,188,1.7591135625716652,1202.8713474025974,20.550324675324674,1.7680638833466948,1.3201356538783655,-0.2998509172115438,5.280810407384954,167.0,168.0,170.0,113.7362012987013,113.76136363636364,113.09577922077922,3.0,0.0,0.0
188,189,0.6703764753469129,1204.580404685836,1950.7571884984025,1.075959441479723,0.8280375168048589,0.846679071002589,3.165394042417984,154.0,154.0,156.0,81.60170394036209,83.35889243876464,85.61022364217253,0.0,0.0,3.0
189,190,23.476027304401,1312.8600796764285,426.24888240124073,10.093580253085792,3.4466189813680677,-0.29763018188518964,24.86081045853326,255.0,255.0,251.0,104.77909558130341,105.93133229936441,109.44585348052185,0.0,0.0,0.0
190,191,3.0655980672413676,1215.2848160223568,1826.265253842571,2.825511524266532,1.470047426351701,-0.6285077503462361,7.503755939712569,253.0,252.0,248.0,139.2566371681416,140.3861201676758,138.9534233814625,3.0,0.0,0.0
191,192,3.6260299449275517,1207.71608584367,106.1905886985627,2.8540340516803173,1.6327660052527804,1.2879230155420287,7.66027451974434,255.0,255.0,254.0,170.1953140381965,167.19236070092538,163.64737152982872,3.0,0.0,0.0
192,193,14.307076215071497,1237.6852295409183,828.3166666666667,5.601261431234843,3.528911777313817,-0.046323566148223055,16.571776184381168,255.0,255.0,255.0,149.2256487025948,147.14755489021957,142.31701596806388,0.0,0.0,0.0
193,194,27.66320305297357,1237.7765045937854,1696.441855063487,6.820480728991829,5.298872602140499,-0.6990103089280958,20.800575075653512,255.0,255.0,255.0,159.03520181686795,158.00180654485393,153.56423557344894,26.0,25.0,20.0
194,195,1.45855073390175,1250.9583945178658,1238.8223201174742,1.7565452387131357,1.2209274202431561,0.388247664233294,5.352125737858745,244.0,237.0,230.0,141.2912383749388,140.43563387175723,136.59275575134606,0.0,0.0,0.0
195,196,1.289350281657641,1243.3720930232557,1982.655592469546,1.641994265369464,1.0262272841301516,0.011948188703599413,4.513217769610201,244.0,239.0,233.0,156.6672203765227,152.76301218161683,145.8466223698782,0.0,0.0,0.0
196,197,0.5261634316620606,1290.2957937584804,1990.2279511533243,1.1890353025472877,0.5915363588505071,0.09889670945294644,2.981830271641283,202.0,199.0,190.0,135.55088195386702,131.8181818181818,125.49118046132972,65.0,64.0,62.0
197,198,1.1879727955029427,1250.7890625,28.404447115384617,1.4512043395223113,1.0536731408534388,-0.4857866109318569,4.200180609546661,224.0,220.0,210.0,122.6532451923077,119.71153846153847,114.48317307692308,1.0,0.0,0.0
198,199,3.908744624626569,1251.7651141552512,533.5243835616438,2.727706371782366,2.47534444697382,0.11788952001134738,9.883680799752796,231.0,236.0,239.0,84.04347031963471,86.58520547945206,91.20858447488584,0.0,0.0,0.0
199,200,14.679745565583838,1298.36061667153,1924.4826865090945,5.9473523213120245,3.2830894209570882,0.4437350272495799,16.807205650047894,255.0,255.0,253.0,173.6374866258146,169.49795739714037,163.82846999319133,1.0,0.0,0.0
200,201,2.2631452895098128,1285.106309148265,52.73943217665615,2.1380620762671345,1.3957532329353506,-1.103732248241528,5.980424744585658,222.0,219.0,217.0,97.6403785488959,93.77034700315457,88.87287066246057,0.0,0.0,0.0
201,202,25.14732797403585,1324.6448444242562,1204.628548716784,9.55834120499455,3.5110601599604743,0.9360618248753987,22.883305481571607,255.0,255.0,255.0,185.29610492845788,189.06606291165116,192.60839200545084,2.0,3.0,7.0
202,203,0.8959770783390584,1284.0239043824702,106.54661354581674,1.4322181898033761,0.8775990708848197,0.6291674852011581,4.1310899656726985,255.0,247.0,236.0,161.91474103585657,154.4780876494024,144.68366533864543,3.0,0.0,0.0
